"","COUNTYNAME","英文土系名","中文土系名","母質種類","土壤特性","土壤形態","排水等級","石灰性","坡度","表土酸鹼性","第一層質地","第二層質地","第三層質地","第四層質地","面積","周長"
"16367","屏東縣","Wl","五魁寮系","21","14","1","2","15","1","5","5","5","5","5",276206.673,2311.561
"16368","屏東縣","Sp","下水埔系","21","15","1","1","3","1","6","3","11","11","11",2600.634,270.085
"16369","屏東縣","Sp","下水埔系","21","15","1","1","3","1","6","3","11","11","11",111076.186,2795.052
"16370","屏東縣","Kh","管嶼厝系","21","16","1","2","15","1","6","6","3","3","3",325505.242,2995.51
"16371","屏東縣","Ti","德協系","21","14","1","1","15","1","4","3","5","11","11",44848.863,909.58
"16372","屏東縣","Lk","路口厝系","21","15","1","2","3","1","6","3","2","1","1",299305.79,3246.456
"16373","屏東縣","Wl","五魁寮系","21","14","1","2","15","1","5","5","5","5","5",15850.501,855.515
"16374","屏東縣","Wo","武洛系","21","16","1","1","15","1","5","3","3","3","6",46706.862,1751.992
"16375","屏東縣","Cd","崇蘭系","21","14","1","1","15","1","4","5","5","5","3",85312.451,1372.569
"16376","屏東縣","Fl","番寮系","21","14","1","1","15","1","4","3","3","3","11",11866.333,484.053
"16377","屏東縣","Ci","舊冬腳系","21","14","1","2","15","1","4","5","8","8","8",404059.158,4505.669
"16378","屏東縣","Lg","濫庄系","21","14","1","2","13","1","6","5","8","8","3",48851.629,935.942
"16379","屏東縣","Fl","番寮系","21","14","1","1","15","1","4","3","3","3","11",27294.92,731.211
"16380","屏東縣","Ti","德協系","21","14","1","1","15","1","4","3","5","11","11",149820.432,2327.962
"16381","屏東縣","Ti","德協系","21","14","1","1","15","1","4","3","5","11","11",171404.637,3254.95
"16382","屏東縣","Sc","石光見系","21","14","1","2","15","1","5","6","5","5","11",128925.689,1812.23
"16383","屏東縣","Kh","管嶼厝系","21","16","1","2","15","1","6","5","3","3","3",117172.292,1315.631
"16384","屏東縣","Hp","西畔系","21","15","1","2","3","1","7","3","11","11","11",5470.266,357.011
"16385","屏東縣","Sp","下水埔系","21","15","1","1","3","1","6","3","11","11","11",27154.372,1015.956
"16386","屏東縣","Hp","西畔系","21","15","1","2","3","1","7","4","11","11","11",248813.835,3391.497
"16387","屏東縣","Sp","下水埔系","21","15","1","1","3","1","6","3","11","11","11",1552235.836,16471.714
"16388","屏東縣","Ct","周厝崙系","21","15","1","2","3","1","7","3","3","2","2",209208.481,2225.188
"16389","屏東縣","Tw","大武丁系","21","14","1","2","15","1","6","6","3","8","8",175204.114,2661.247
